mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median
2.6914893617,2.0,1.95744680851,2.0,2.01063829787,2.0,2.70212765957,3.0,3.32978723404,4.0,1.01063829787,1.0,1.0,1.0,1.31914893617,1.0,1.0,1,5.0,5.0,Fabrication,1.0,1.0,4.65714285714,5.0,1,56651,1.0,1.0,1.61904761905,1.0
2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,Antenna,1.0,1.0,5.0,5.0,1,56651,1.0,1.0,1.61904761905,1.0
2.48795180723,2.0,5.0,5.0,5.0,5.0,1.39156626506,1.0,1.68674698795,1.0,2.74096385542,3.0,1.30722891566,1.0,2.69277108434,3.0,4.59036144578,5,5.0,5.0,OCF,1.03921568627,1.0,4.45098039216,5.0,1,57517,1.36363636364,1.0,2.22727272727,1.0
2.03448275862,2.0,5.0,5.0,5.0,5.0,1.0,1.0,3.06896551724,3.0,3.10344827586,3.0,1.13793103448,1.0,2.93103448276,2.0,3.48275862069,5,5.0,5.0,Accessories/OEM,1.0,1.0,4.57142857143,5.0,1,57517,1.36363636364,1.0,2.22727272727,1.0
1.78571428571,1.0,5.0,5.0,5.0,5.0,1.0,1.0,4.42857142857,5.0,2.21428571429,2.0,1.28571428571,1.0,2.0,2.0,1.0,1,5.0,5.0,Antenna,1.0,1.0,5.0,5.0,2,57576,1.25,1.0,2.0,1.0
2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.28571428571,5.0,1.57142857143,2.0,1.0,1.0,4.0,4.0,1.0,1,2.0,2.0,Antenna,1.0,1.0,5.0,5.0,1,58505,1.0,1.0,1.0,1.0
2.86666666667,2.0,1.66666666667,2.0,1.73333333333,2.0,2.66666666667,3.0,3.53333333333,4.0,1.0,1.0,1.0,1.0,2.26666666667,2.0,1.0,1,2.86666666667,2.0,Fabrication,1.0,1.0,5.0,5.0,1,59561,1.0,1.0,1.0,1.0
2.01744186047,2.0,2.62209302326,2.5,2.62209302326,2.5,2.94186046512,3.0,4.20348837209,5.0,1.51744186047,1.0,1.18023255814,1.0,1.97674418605,2.0,4.27906976744,5,1.98837209302,2.0,Cable/Conn/Wire,1.0,1.0,4.72815533981,5.0,1,60186,1.33333333333,1.0,1.91666666667,1.0
2.01147959184,2.0,3.08418367347,3.0,3.08418367347,3.0,1.67729591837,1.0,4.41454081633,5.0,1.22959183673,1.0,1.05229591837,1.0,2.94770408163,3.0,3.35204081633,3,4.0931122449,5.0,Cable/Conn/Wire,1.01904761905,1.0,4.7380952381,5.0,2,62910,1.45833333333,1.0,4.79166666667,5.0
2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,5.0,5.0,1,63029,1.45833333333,1.0,2.5,2.0
2.15658362989,2.0,3.30604982206,3.0,3.24911032028,3.0,2.13701067616,2.0,4.13701067616,5.0,1.83451957295,2.0,1.07829181495,1.0,2.33985765125,2.0,4.26334519573,5,4.53024911032,5.0,Cable/Conn/Wire,1.02197802198,1.0,4.61172161172,5.0,4,63029,1.45833333333,1.0,2.5,2.0
1.9,2.0,1.4,1.0,1.3,1.0,3.5,4.0,3.4,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Fabrication,1.0,1.0,5.0,5.0,2,64408,1.0,1.0,1.0,1.0
2.50746268657,2.0,1.9552238806,2.0,1.98507462687,2.0,3.37313432836,3.0,3.22388059701,4.0,1.13432835821,1.0,1.0,1.0,2.0,2.0,1.71641791045,1,5.0,5.0,Cable/Conn/Wire,1.0,1.0,4.84905660377,5.0,1,65544,1.0,1.0,1.9375,1.0
2.0,2.0,2.96428571429,3.0,2.96428571429,3.0,2.75,3.0,3.67857142857,5.0,2.03571428571,2.0,1.0,1.0,3.92857142857,4.0,4.85714285714,5,4.89285714286,5.0,User Interfaces,1.0,1.0,4.82608695652,5.0,2,65960,1.0,1.0,1.66666666667,1.0
2.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1,5.0,5.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,69256,2.33333333333,1.0,1.0,1.0
1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,69256,2.33333333333,1.0,1.0,1.0
5.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Elect Comp,1.0,1.0,5.0,5.0,1,71960,1.0,1.0,1.0,1.0
2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,1.21212121212,1.0,3.0,3.0,1.0,1.0,4.0,4.0,5.0,5,5.0,5.0,Elect Comp,1.0,1.0,5.0,5.0,1,73687,1.0,1.0,1.0,1.0
2.0,2.0,2.0,2.0,2.0,2.0,3.25,3.0,2.875,2.5,1.5,1.0,1.0,1.0,3.0,3.0,3.0,3,2.0,2.0,Elect Comp,1.0,1.0,5.0,5.0,1,76490,1.0,1.0,1.0,1.0
1.26923076923,1.0,5.0,5.0,5.0,5.0,1.0,1.0,3.42307692308,3.0,1.53846153846,1.0,1.42307692308,1.0,2.0,2.0,1.15384615385,1,2.23076923077,2.0,OCF,1.0,1.0,5.0,5.0,1,77305,1.16666666667,1.0,1.33333333333,1.0
3.27272727273,4.0,1.0303030303,1.0,1.15151515152,1.0,3.69696969697,4.0,3.51515151515,4.0,1.0,1.0,1.0,1.0,1.27272727273,1.0,1.0,1,3.36363636364,2.0,Fabrication,1.0,1.0,4.73333333333,5.0,1,77933,1.0,1.0,1.0,1.0
2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Fabrication,1.0,1.0,5.0,5.0,1,78603,1.0,1.0,1.6,1.0
2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Elect Comp,1.0,1.0,2.0,2.0,1,78603,1.0,1.0,1.6,1.0
1.68181818182,2.0,1.0,1.0,1.0,1.0,3.31818181818,4.0,2.77272727273,2.5,1.13636363636,1.0,1.22727272727,1.0,2.0,2.0,1.09090909091,1,4.18181818182,5.0,Cable/Conn/Wire,1.0,1.0,4.42857142857,5.0,1,85081,1.04545454545,1.0,1.31818181818,1.0
2.09090909091,2.0,3.0,3.0,3.0,3.0,3.18181818182,3.0,3.18181818182,3.0,2.0,2.0,1.0,1.0,2.63636363636,3.0,3.0,3,2.0,2.0,OCF,1.0,1.0,5.0,5.0,1,85081,1.04545454545,1.0,1.31818181818,1.0
2.0,2.0,3.0,3.0,3.0,3.0,1.5,1.0,3.48076923077,3.0,1.34615384615,1.0,1.0,1.0,2.0,2.0,3.34615384615,3,5.0,5.0,Elect Comp,1.0,1.0,4.6,5.0,1,85081,1.04545454545,1.0,1.31818181818,1.0
3.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,3.5,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Fabrication,1.0,1.0,5.0,5.0,1,85740,1.0,1.0,1.0,1.0
2.23273657289,2.0,1.85294117647,2.0,1.90281329923,2.0,1.47826086957,1.0,2.88618925831,3.0,1.02173913043,1.0,1.00127877238,1.0,1.10869565217,1.0,1.07416879795,1,2.29923273657,2.0,Indirect,1.0,1.0,4.82482758621,5.0,1,103951,1.0,1.0,2.28571428571,1.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Accessories,1.0,1.0,5.0,5.0,1,103951,1.0,1.0,2.28571428571,1.0
1.86956521739,2.0,1.26086956522,1.0,1.26086956522,1.0,2.60869565217,3.0,2.04347826087,1.0,1.0,1.0,1.0,1.0,1.13043478261,1.0,1.0,1,2.39130434783,2.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,103951,1.0,1.0,2.28571428571,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Fabrication,1.0,1.0,5.0,5.0,1,103951,1.0,1.0,2.28571428571,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,3.0,3.0,1.0,1.0,1.0,1.0,3.5,4.0,1.0,1,4.5,5.0,Unknown,1.0,1.0,5.0,5.0,1,103951,1.0,1.0,2.28571428571,1.0
2.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Elect Comp,1.0,1.0,5.0,5.0,1,106500,1.0,1.0,1.66666666667,1.0
3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,106593,1.0,1.0,1.4,1.0
2.25,2.0,2.75,3.0,3.0,3.0,1.5,1.0,4.0,4.0,1.25,1.0,1.0,1.0,2.25,2.0,1.0,1,2.75,2.0,Elect Comp,1.0,1.0,5.0,5.0,1,106593,1.0,1.0,1.4,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,Unknown,1.0,1.0,5.0,5.0,1,106593,1.0,1.0,1.4,1.0
2.54545454545,2.0,1.18181818182,1.0,1.18181818182,1.0,4.33333333333,5.0,2.75757575758,3.0,1.06060606061,1.0,1.0,1.0,2.48484848485,2.0,1.0,1,3.54545454545,5.0,Elect Comp,1.0,1.0,4.42857142857,5.0,1,152609,1.0,1.0,1.0,1.0
2.61971830986,2.0,1.30046948357,1.0,1.35680751174,1.0,3.01877934272,3.0,3.08450704225,3.0,1.02816901408,1.0,1.03755868545,1.0,1.56338028169,2.0,1.02816901408,1,3.72769953052,5.0,Fabrication,1.0,1.0,4.78666666667,5.0,1,153745,1.0,1.0,1.52173913043,1.0
1.94736842105,2.0,1.39473684211,1.0,1.36842105263,1.0,3.42105263158,4.0,2.94736842105,3.0,1.0,1.0,1.0,1.0,1.86842105263,1.5,1.0,1,4.84210526316,5.0,Unknown,1.0,1.0,3.92857142857,5.0,1,173207,1.0,1.0,1.08333333333,1.0
2.54452926209,2.0,1.07888040712,1.0,1.08142493639,1.0,3.7989821883,4.0,2.85496183206,3.0,1.00508905852,1.0,1.03816793893,1.0,1.27989821883,1.0,1.35623409669,1,4.37659033079,5.0,Elect Comp,1.0,1.0,4.76174496644,5.0,1,173207,1.0,1.0,1.08333333333,1.0
2.0981595092,2.0,1.27607361963,1.0,1.22699386503,1.0,3.52147239264,4.0,2.88957055215,3.0,1.0,1.0,1.0245398773,1.0,1.65644171779,1.0,1.0,1,4.19018404908,5.0,Magnetics,1.0,1.0,4.79487179487,5.0,1,173207,1.0,1.0,1.08333333333,1.0
2.06870229008,2.0,3.0,3.0,3.01526717557,3.0,2.56488549618,3.0,2.73282442748,3.0,2.0,2.0,1.02290076336,1.0,2.04580152672,2.0,4.19083969466,5,5.0,5.0,Elect Comp,1.0,1.0,4.8,5.0,1,173479,1.0,1.0,2.52173913043,1.0
3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,OCF,1.0,1.0,5.0,5.0,1,179043,1.0,1.0,1.0,1.0
2.75,2.5,2.5,2.5,2.5,2.5,2.75,3.0,2.5,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3,2.0,2.0,Elect Comp,1.0,1.0,5.0,5.0,1,179043,1.0,1.0,1.0,1.0
1.68421052632,2.0,3.0,3.0,3.0,3.0,2.15789473684,2.0,4.0,4.0,1.10526315789,1.0,1.0,1.0,1.73684210526,2.0,1.21052631579,1,5.0,5.0,Elect Comp,1.0,1.0,5.0,5.0,1,179370,1.0,1.0,1.0,1.0
2.71428571429,2.0,3.0,3.0,3.0,3.0,1.85714285714,2.0,2.14285714286,1.0,1.28571428571,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,OCF,1.0,1.0,5.0,5.0,1,181625,1.0,1.0,1.0,1.0
2.0447761194,2.0,2.09808102345,2.0,2.1066098081,2.0,3.00426439232,3.0,4.12579957356,4.0,1.04264392324,1.0,1.00639658849,1.0,1.98933901919,2.0,2.31769722814,3,4.94882729211,5.0,Fabrication,1.0034965035,1.0,4.70979020979,5.0,3,183555,1.04166666667,1.0,1.41666666667,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.33333333333,1.0,4.0,4.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,5.0,5.0,1,183555,1.04166666667,1.0,1.41666666667,1.0
1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,224090,1.0,1.0,2.33333333333,1.0
1.0,1.0,4.0,4.0,3.0,3.0,1.66666666667,2.0,3.0,3.0,1.66666666667,2.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,OCF,1.0,1.0,5.0,5.0,1,230952,1.08333333333,1.0,1.45833333333,1.0
1.98445595855,2.0,2.0725388601,2.0,2.05958549223,2.0,3.18393782383,3.0,2.72538860104,3.0,1.22797927461,1.0,1.09585492228,1.0,1.9481865285,2.0,1.49222797927,1,4.59585492228,5.0,Elect Comp,1.0,1.0,4.76978417266,5.0,1,230952,1.08333333333,1.0,1.45833333333,1.0
2.44827586207,3.0,2.84827586207,3.0,2.93103448276,3.0,2.01724137931,2.0,2.68965517241,3.0,1.25517241379,1.0,1.14137931034,1.0,2.02413793103,2.0,3.51379310345,5,3.37586206897,2.0,Elect Comp,1.01069518717,1.0,4.85026737968,5.0,1,278751,1.375,1.0,3.5,4.5
1.43274853801,1.0,2.97953216374,3.0,2.97953216374,3.0,1.26608187135,1.0,2.86842105263,3.0,1.16081871345,1.0,1.14035087719,1.0,3.6783625731,4.0,2.81871345029,3,2.25438596491,2.0,Magnetics,1.0,1.0,5.0,5.0,1,278751,1.375,1.0,3.5,4.5
4.0,4.0,2.0,2.0,2.0,2.0,2.33333333333,3.0,4.66666666667,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,278751,1.375,1.0,3.5,4.5
2.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Unknown,1.0,1.0,5.0,5.0,1,320323,1.08333333333,1.0,1.25,1.0
2.36585365854,2.0,3.56097560976,3.0,3.65040650407,3.0,1.42276422764,1.0,3.19783197832,3.0,1.38753387534,1.0,1.0135501355,1.0,1.13008130081,1.0,1.37940379404,1,4.91056910569,5.0,Accessories/OEM,1.00754716981,1.0,4.71698113208,5.0,1,320323,1.08333333333,1.0,1.25,1.0
2.0,2.0,5.0,5.0,5.0,5.0,1.02325581395,1.0,4.81395348837,5.0,2.60465116279,3.0,1.09302325581,1.0,2.0,2.0,4.3488372093,5,5.0,5.0,Antenna,1.07142857143,1.0,4.71428571429,5.0,1,320323,1.08333333333,1.0,1.25,1.0
2.5,2.5,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,Fabrication,1.0,1.0,5.0,5.0,3,323951,1.0,1.0,1.0,1.0
2.15,2.0,4.075,4.0,4.225,4.0,1.4,1.0,2.45,3.0,1.55,2.0,1.1,1.0,1.725,2.0,1.15,1,2.425,2.0,Cable/Conn/Wire,1.0,1.0,3.58823529412,5.0,1,328286,1.125,1.0,3.5,4.0
2.27777777778,2.0,1.0,1.0,1.0,1.0,3.5,4.0,3.05555555556,3.0,1.05555555556,1.0,1.0,1.0,1.33333333333,1.0,1.0,1,4.83333333333,5.0,Fabrication,1.0,1.0,5.0,5.0,1,333875,1.20833333333,1.0,1.91666666667,2.0
2.5,2.5,1.5,1.5,1.5,1.5,3.75,3.5,3.0,3.0,1.0,1.0,1.0,1.0,2.75,3.0,1.0,1,1.5,1.5,Magnetics,1.0,1.0,5.0,5.0,1,333875,1.20833333333,1.0,1.91666666667,2.0
2.04651162791,2.0,1.13953488372,1.0,1.11627906977,1.0,3.88372093023,4.0,1.76744186047,1.0,1.02325581395,1.0,1.0,1.0,2.0,2.0,1.6511627907,1,2.46511627907,2.0,OCF,1.0,1.0,4.78947368421,5.0,1,333875,1.20833333333,1.0,1.91666666667,2.0
1.85714285714,2.0,1.14285714286,1.0,1.14285714286,1.0,4.42857142857,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.71428571429,3.0,1.0,1,4.14285714286,5.0,Unknown,1.0,1.0,4.5,5.0,1,333875,1.20833333333,1.0,1.91666666667,2.0
2.40209424084,2.0,1.28272251309,1.0,1.26544502618,1.0,3.89528795812,4.0,2.71256544503,3.0,1.07591623037,1.0,1.02722513089,1.0,2.74869109948,2.0,1.61256544503,1,2.70418848168,2.0,Elect Comp,1.00285442436,1.0,4.63843958135,5.0,1,333875,1.20833333333,1.0,1.91666666667,2.0
2.06329113924,2.0,1.3164556962,1.0,1.39240506329,1.0,3.51898734177,4.0,2.84810126582,3.0,1.3417721519,1.0,1.05063291139,1.0,2.12658227848,2.0,1.86075949367,1,3.0253164557,2.0,Cable/Conn/Wire,1.0,1.0,4.73770491803,5.0,1,333875,1.20833333333,1.0,1.91666666667,2.0
4.8,5.0,1.8,2.0,4.2,5.0,1.0,1.0,2.6,3.0,1.0,1.0,2.2,1.0,3.4,4.0,1.0,1,4.4,5.0,Fabrication,1.0,1.0,5.0,5.0,1,364509,1.08333333333,1.0,3.41666666667,4.5
2.55813953488,2.0,3.27906976744,3.0,3.27906976744,3.0,2.14534883721,2.0,2.99418604651,3.0,1.87790697674,2.0,1.01744186047,1.0,2.10465116279,2.0,3.52325581395,3,4.58139534884,5.0,User Interfaces,1.0,1.0,4.54716981132,5.0,2,369004,1.0,1.0,2.91666666667,3.0
1.74324324324,2.0,3.0,3.0,3.00900900901,3.0,2.62162162162,3.0,2.63513513514,3.0,1.98648648649,2.0,1.03603603604,1.0,2.00900900901,2.0,4.6036036036,5,3.77027027027,5.0,Elect Comp,1.0,1.0,4.76923076923,5.0,1,369004,1.0,1.0,2.91666666667,3.0
3.25,4.0,3.0,3.0,3.0,3.0,1.5,1.0,4.0,5.0,1.25,1.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,369004,1.0,1.0,2.91666666667,3.0
3.35714285714,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.35714285714,4.0,1.0,1.0,1.35714285714,1.0,1.0,1.0,1.0,1,2.0,2.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,378658,1.04166666667,1.0,1.04166666667,1.0
2.2875,2.0,1.1875,1.0,1.21875,1.0,3.8,4.0,2.146875,1.0,1.153125,1.0,1.034375,1.0,1.9125,2.0,2.93125,3,2.559375,2.0,Fabrication,1.0,1.0,4.74468085106,5.0,1,378658,1.04166666667,1.0,1.04166666667,1.0
1.91666666667,1.0,1.41666666667,1.0,1.41666666667,1.0,2.0,2.0,2.33333333333,2.0,1.0,1.0,1.0,1.0,1.83333333333,2.0,1.16666666667,1,3.75,5.0,Fabrication,1.0,1.0,5.0,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
1.33333333333,1.0,3.0,3.0,3.0,3.0,1.83333333333,2.0,2.5,2.5,1.16666666667,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,User Interfaces,1.0,1.0,5.0,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
2.0241711795,2.0,3.18663320565,3.0,3.18293488311,3.0,1.57720248316,1.0,2.80095099723,3.0,1.21238938053,1.0,1.02813366794,1.0,2.10130762119,2.0,2.64416853784,3,4.29295997887,5.0,Cable/Conn/Wire,1.01586851799,1.0,4.7616888637,5.0,2,380971,1.83333333333,1.0,1.58333333333,2.0
1.84848484848,2.0,3.12121212121,3.0,3.12121212121,3.0,1.48484848485,1.0,3.33333333333,4.0,1.36363636364,1.0,1.0,1.0,2.48484848485,2.0,2.0303030303,3,4.81818181818,5.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
2.33333333333,2.0,1.66666666667,1.0,1.83333333333,1.5,3.5,4.0,3.25,3.0,1.25,1.0,1.0,1.0,3.0,3.0,1.33333333333,1,3.33333333333,3.5,Unknown,1.0,1.0,4.55555555556,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
1.5,1.5,1.7,2.0,1.4,1.0,3.6,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.1,2.0,1.0,1,1.9,2.0,Magnetics,1.0,1.0,5.0,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
1.78888888889,2.0,2.02222222222,2.0,1.95555555556,1.5,3.41111111111,4.0,2.47777777778,3.0,1.26666666667,1.0,1.15555555556,1.0,2.66666666667,3.0,1.77777777778,1,3.87777777778,5.0,OCF,1.0,1.0,5.0,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Indirect,1.0,1.0,5.0,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.66666666667,1.0,1.0,1.0,4.0,4.0,3.0,3,5.0,5.0,Antenna,1.0,1.0,5.0,5.0,5,380971,1.83333333333,1.0,1.58333333333,2.0
2.41858461538,2.0,1.43347692308,1.0,1.43987692308,1.0,3.90412307692,4.0,2.47753846154,3.0,1.21538461538,1.0,1.02769230769,1.0,2.85464615385,2.0,1.90806153846,1,2.79076923077,2.0,Elect Comp,1.02544220984,1.0,4.65059365156,5.0,1,380971,1.83333333333,1.0,1.58333333333,2.0
2.02800829876,2.0,1.83298755187,2.0,1.85373443983,2.0,2.09751037344,2.0,2.58298755187,3.0,1.09751037344,1.0,1.03630705394,1.0,1.9968879668,2.0,1.26970954357,1,2.96887966805,2.0,Cable/Conn/Wire,1.02519685039,1.0,4.74015748031,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
1.66666666667,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Accessories,1.0,1.0,5.0,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
1.28571428571,1.0,2.0,2.0,2.0,2.0,1.14285714286,1.0,3.0,3.0,1.0,1.0,1.28571428571,1.0,1.14285714286,1.0,1.0,1,2.85714285714,2.0,Accessories/OEM,1.0,1.0,4.75,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.5,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,5.0,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
2.33333333333,2.0,2.11111111111,2.0,2.22222222222,3.0,2.77777777778,3.0,2.33333333333,1.0,1.0,1.0,1.0,1.0,2.66666666667,2.0,1.66666666667,1,2.22222222222,2.0,Elect Comp,1.0,1.0,4.83333333333,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
1.74074074074,1.0,1.62962962963,1.0,1.62962962963,1.0,2.37037037037,2.0,1.74074074074,1.0,1.07407407407,1.0,1.0,1.0,2.07407407407,2.0,1.37037037037,1,2.88888888889,2.0,Fabrication,1.0,1.0,4.70588235294,5.0,1,397521,1.04166666667,1.0,1.91666666667,1.0
2.05995203837,2.0,1.32374100719,1.0,1.30935251799,1.0,3.87050359712,4.0,2.84412470024,3.0,1.13189448441,1.0,1.00959232614,1.0,1.58752997602,2.0,1.8345323741,1,4.9928057554,5.0,Elect Comp,1.0,1.0,4.7247706422,5.0,1,422584,1.04166666667,1.0,3.41666666667,5.0
2.74468085106,2.0,2.70212765957,3.0,2.85106382979,3.0,2.59574468085,3.0,3.27659574468,3.0,1.57446808511,1.0,1.29787234043,1.0,3.04255319149,3.0,3.34042553191,3,2.0,2.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,2,423858,1.0,1.0,3.75,5.0
2.11764705882,1.0,2.14705882353,2.0,2.26470588235,2.5,2.11764705882,2.0,3.5,4.0,1.0,1.0,1.0,1.0,1.94117647059,2.0,1.0,1,2.35294117647,2.0,Fabrication,1.0,1.0,5.0,5.0,1,429759,1.0,1.0,1.0,1.0
1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,433250,1.33333333333,1.0,2.875,3.0
3.66666666667,4.0,5.0,5.0,5.0,5.0,1.0,1.0,4.33333333333,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Contract Mfg,1.0,1.0,5.0,5.0,1,433250,1.33333333333,1.0,2.875,3.0
2.16194158076,2.0,3.46907216495,3.0,3.46091065292,3.0,1.84836769759,2.0,2.97981099656,3.0,1.41537800687,1.0,1.01718213058,1.0,1.90506872852,2.0,2.88487972509,3,4.52706185567,5.0,Fabrication,1.02329594478,1.0,4.75496117343,5.0,2,433250,1.33333333333,1.0,2.875,3.0
2.0,2.0,3.22222222222,3.0,3.22222222222,3.0,1.88888888889,2.0,2.77777777778,3.0,1.22222222222,1.0,1.0,1.0,1.77777777778,2.0,1.0,1,4.66666666667,5.0,Unknown,1.0,1.0,5.0,5.0,2,433250,1.33333333333,1.0,2.875,3.0
2.78082191781,2.0,1.50684931507,1.0,1.49315068493,1.0,3.61643835616,4.0,3.69863013699,3.0,1.16438356164,1.0,1.01369863014,1.0,1.93150684932,2.0,1.32876712329,1,5.0,5.0,Fabrication,1.0,1.0,4.75757575758,5.0,1,437255,1.11764705882,1.0,2.29411764706,1.0
1.7358490566,2.0,3.01886792453,3.0,3.01886792453,3.0,2.69811320755,3.0,2.33962264151,3.0,2.52830188679,3.0,1.32075471698,1.0,3.96226415094,4.0,1.0,1,4.2641509434,5.0,Accessories/OEM,1.0,1.0,5.0,5.0,2,437255,1.11764705882,1.0,2.29411764706,1.0
1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,1.66666666667,2.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,Elect Comp,1.0,1.0,5.0,5.0,1,450006,1.0,1.0,3.0,3.0
